Timestamp,Event_Type,Seq_No,Packet_Size_Byte,Retransmit_Count,Is_Success
1780854230.104971,SEND,51,1062,0,1
1780854230.116145,ACK_RCVD,51,0,0,1
1780854230.116777,SEND,52,1062,0,1
1780854230.129062,ACK_RCVD,52,0,0,1
1780854230.129589,SEND,53,1062,0,1
1780854230.141218,ACK_RCVD,53,0,0,1
1780854230.1417952,SEND,54,1062,0,1
1780854230.154911,ACK_RCVD,54,0,0,1
1780854230.155432,SEND,55,1062,0,1
1780854230.166419,ACK_RCVD,55,0,0,1
1780854230.167257,SEND,56,1062,0,1
1780854230.179403,ACK_RCVD,56,0,0,1
1780854230.180147,SEND,57,1062,0,1
1780854230.191328,ACK_RCVD,57,0,0,1
1780854230.1916502,SEND,58,1062,0,1
1780854230.204159,ACK_RCVD,58,0,0,1
1780854230.205002,SEND,59,1062,0,1
1780854230.216369,ACK_RCVD,59,0,0,1
1780854230.217047,SEND,60,1062,0,1
1780854230.229064,ACK_RCVD,60,0,0,1
1780854230.229625,SEND,61,1062,0,1
1780854230.2410262,ACK_RCVD,61,0,0,1
1780854230.241575,SEND,62,1062,0,1
1780854230.2526379,ACK_RCVD,62,0,0,1
1780854230.2531729,SEND,63,1062,0,1
1780854230.264781,ACK_RCVD,63,0,0,1
1780854230.265325,SEND,64,1062,0,1
1780854230.2769458,ACK_RCVD,64,0,0,1
1780854230.277494,SEND,65,1062,0,1
1780854230.2889202,ACK_RCVD,65,0,0,1
1780854230.289469,SEND,66,1062,0,1
1780854230.3005,ACK_RCVD,66,0,0,1
1780854230.3010502,SEND,67,1062,0,1
1780854230.313088,ACK_RCVD,67,0,0,1
1780854230.313699,SEND,68,1062,0,1
1780854230.325054,ACK_RCVD,68,0,0,1
1780854230.3255801,SEND,69,1062,0,1
1780854230.3373911,ACK_RCVD,69,0,0,1
1780854230.338181,SEND,70,1062,0,1
1780854230.349673,ACK_RCVD,70,0,0,1
1780854230.3502212,SEND,71,1062,0,1
1780854230.36198,ACK_RCVD,71,0,0,1
1780854230.362566,SEND,72,1062,0,1
1780854230.373497,ACK_RCVD,72,0,0,1
1780854230.373905,SEND,73,1062,0,1
1780854230.385677,ACK_RCVD,73,0,0,1
1780854230.386074,SEND,74,1062,0,1
1780854230.3980129,ACK_RCVD,74,0,0,1
1780854230.39856,SEND,75,1062,0,1
1780854230.4099321,ACK_RCVD,75,0,0,1
1780854230.41055,SEND,76,1062,0,1
1780854230.422218,ACK_RCVD,76,0,0,1
1780854230.423042,SEND,77,1062,0,1
1780854230.434088,ACK_RCVD,77,0,0,1
1780854230.4346051,SEND,78,1062,0,1
1780854230.44623,ACK_RCVD,78,0,0,1
1780854230.446777,SEND,79,1062,0,1
1780854230.458056,ACK_RCVD,79,0,0,1
1780854230.458625,SEND,80,1062,0,1
1780854230.471213,ACK_RCVD,80,0,0,1
1780854230.471775,SEND,81,1062,0,1
1780854230.4838688,ACK_RCVD,81,0,0,1
1780854230.4843771,SEND,82,1062,0,1
1780854230.495772,ACK_RCVD,82,0,0,1
1780854230.496325,SEND,83,1062,0,1
1780854230.507478,ACK_RCVD,83,0,0,1
1780854230.508138,SEND,84,1062,0,1
1780854230.5203462,ACK_RCVD,84,0,0,1
1780854230.520742,SEND,85,1062,0,1
1780854230.5326002,ACK_RCVD,85,0,0,1
1780854230.533108,SEND,86,1062,0,1
1780854230.54444,ACK_RCVD,86,0,0,1
1780854230.544886,SEND,87,1062,0,1
1780854230.5557609,ACK_RCVD,87,0,0,1
1780854230.556152,SEND,88,1062,0,1
1780854230.567463,ACK_RCVD,88,0,0,1
1780854230.5678358,SEND,89,1062,0,1
1780854230.579168,ACK_RCVD,89,0,0,1
1780854230.579648,SEND,90,1062,0,1
1780854230.591634,ACK_RCVD,90,0,0,1
1780854230.5920231,SEND,91,1062,0,1
1780854230.603144,ACK_RCVD,91,0,0,1
1780854230.6037178,SEND,92,1062,0,1
1780854230.615573,ACK_RCVD,92,0,0,1
1780854230.6160371,SEND,93,1062,0,1
1780854230.627433,ACK_RCVD,93,0,0,1
1780854230.6279948,SEND,94,1062,0,1
1780854230.639024,ACK_RCVD,94,0,0,1
1780854230.6395662,SEND,95,1062,0,1
1780854230.650868,ACK_RCVD,95,0,0,1
1780854230.651383,SEND,96,1062,0,1
1780854230.662955,ACK_RCVD,96,0,0,1
1780854230.663508,SEND,97,1062,0,1
1780854230.6747851,ACK_RCVD,97,0,0,1
1780854230.6753569,SEND,98,1062,0,1
1780854230.687101,ACK_RCVD,98,0,0,1
1780854230.687475,SEND,99,1062,0,1
1780854230.698661,ACK_RCVD,99,0,0,1
1780854230.699179,SEND,100,1063,0,1
1780854230.710502,ACK_RCVD,100,0,0,1
1780854230.7111301,SEND,101,1063,0,1
1780854230.722392,ACK_RCVD,101,0,0,1
1780854230.722986,SEND,102,1063,0,1
1780854230.7343512,ACK_RCVD,102,0,0,1
1780854230.7349901,SEND,103,1063,0,1
1780854230.745997,ACK_RCVD,103,0,0,1
1780854230.746588,SEND,104,1063,0,1
1780854230.7583208,ACK_RCVD,104,0,0,1
1780854230.758904,SEND,105,1063,0,1
1780854230.7702909,ACK_RCVD,105,0,0,1
1780854230.7711182,SEND,106,1063,0,1
1780854230.7825868,ACK_RCVD,106,0,0,1
1780854230.783241,SEND,107,1063,0,1
1780854230.794694,ACK_RCVD,107,0,0,1
1780854230.795252,SEND,108,1063,0,1
1780854230.806605,ACK_RCVD,108,0,0,1
1780854230.8071198,SEND,109,1063,0,1
1780854230.819063,ACK_RCVD,109,0,0,1
1780854230.8197088,SEND,110,1063,0,1
1780854230.831053,ACK_RCVD,110,0,0,1
1780854230.831632,SEND,111,1063,0,1
1780854230.84348,ACK_RCVD,111,0,0,1
1780854230.8440619,SEND,112,1063,0,1
1780854230.8557959,ACK_RCVD,112,0,0,1
1780854230.85637,SEND,113,1063,0,1
1780854230.867487,ACK_RCVD,113,0,0,1
1780854230.868028,SEND,114,1063,0,1
1780854230.879146,ACK_RCVD,114,0,0,1
1780854230.879725,SEND,115,1063,0,1
1780854230.89095,ACK_RCVD,115,0,0,1
1780854230.8915799,SEND,116,1063,0,1
1780854230.904047,ACK_RCVD,116,0,0,1
1780854230.904434,SEND,117,1063,0,1
1780854230.9159942,ACK_RCVD,117,0,0,1
1780854230.916831,SEND,118,1063,0,1
1780854230.9281669,ACK_RCVD,118,0,0,1
1780854230.928736,SEND,119,1063,0,1
1780854230.940147,ACK_RCVD,119,0,0,1
1780854230.940693,SEND,120,1063,0,1
1780854230.952137,ACK_RCVD,120,0,0,1
1780854230.952822,SEND,121,1063,0,1
1780854230.964236,ACK_RCVD,121,0,0,1
1780854230.964787,SEND,122,1063,0,1
1780854230.976224,ACK_RCVD,122,0,0,1
1780854230.9768052,SEND,123,1063,0,1
1780854230.987784,ACK_RCVD,123,0,0,1
1780854230.988371,SEND,124,1063,0,1
1780854231.0006158,ACK_RCVD,124,0,0,1
1780854231.001133,SEND,125,1063,0,1
1780854231.012537,ACK_RCVD,125,0,0,1
1780854231.0130959,SEND,126,1063,0,1
1780854231.024517,ACK_RCVD,126,0,0,1
1780854231.025086,SEND,127,1063,0,1
1780854231.036947,ACK_RCVD,127,0,0,1
1780854231.037549,SEND,128,1063,0,1
1780854231.050051,ACK_RCVD,128,0,0,1
1780854231.050548,SEND,129,1063,0,1
1780854231.063242,ACK_RCVD,129,0,0,1
1780854231.0637922,SEND,130,1063,0,1
1780854231.07687,ACK_RCVD,130,0,0,1
1780854231.077408,SEND,131,1063,0,1
1780854231.0898392,ACK_RCVD,131,0,0,1
1780854231.090375,SEND,132,1063,0,1
1780854231.1017869,ACK_RCVD,132,0,0,1
1780854231.102369,SEND,133,1063,0,1
1780854231.114315,ACK_RCVD,133,0,0,1
1780854231.114891,SEND,134,1063,0,1
1780854231.126436,ACK_RCVD,134,0,0,1
1780854231.127104,SEND,135,1063,0,1
1780854231.139597,ACK_RCVD,135,0,0,1
1780854231.1401129,SEND,136,1063,0,1
1780854231.151545,ACK_RCVD,136,0,0,1
1780854231.152127,SEND,137,1063,0,1
1780854231.164021,ACK_RCVD,137,0,0,1
1780854231.164603,SEND,138,1063,0,1
1780854231.1760361,ACK_RCVD,138,0,0,1
1780854231.1766021,SEND,139,1063,0,1
1780854231.187788,ACK_RCVD,139,0,0,1
1780854231.1883678,SEND,140,1063,0,1
1780854231.199782,ACK_RCVD,140,0,0,1
1780854231.2003698,SEND,141,1063,0,1
1780854231.212044,ACK_RCVD,141,0,0,1
1780854231.212621,SEND,142,1063,0,1
1780854231.224044,ACK_RCVD,142,0,0,1
1780854231.22462,SEND,143,1063,0,1
1780854231.237658,ACK_RCVD,143,0,0,1
1780854231.238206,SEND,144,1063,0,1
1780854231.2496068,ACK_RCVD,144,0,0,1
1780854231.2501812,SEND,145,1063,0,1
1780854231.261664,ACK_RCVD,145,0,0,1
1780854231.262223,SEND,146,1063,0,1
1780854231.273313,ACK_RCVD,146,0,0,1
1780854231.273875,SEND,147,1063,0,1
1780854231.2853088,ACK_RCVD,147,0,0,1
1780854231.2859,SEND,148,1063,0,1
1780854231.298221,ACK_RCVD,148,0,0,1
1780854231.298799,SEND,149,1063,0,1
1780854231.310247,ACK_RCVD,149,0,0,1
1780854231.310823,SEND,150,1063,0,1
1780854231.322252,ACK_RCVD,150,0,0,1
1780854231.3228319,SEND,151,1063,0,1
1780854231.334217,ACK_RCVD,151,0,0,1
1780854231.334794,SEND,152,1063,0,1
1780854231.346553,ACK_RCVD,152,0,0,1
1780854231.34713,SEND,153,1063,0,1
1780854231.35919,ACK_RCVD,153,0,0,1
1780854231.359781,SEND,154,1063,0,1
1780854231.371159,ACK_RCVD,154,0,0,1
1780854231.371746,SEND,155,1063,0,1
1780854231.3832,ACK_RCVD,155,0,0,1
1780854231.3837938,SEND,156,1063,0,1
1780854231.395168,ACK_RCVD,156,0,0,1
1780854231.395746,SEND,157,1063,0,1
1780854231.4090428,ACK_RCVD,157,0,0,1
1780854231.4095879,SEND,158,1063,0,1
1780854231.42105,ACK_RCVD,158,0,0,1
1780854231.421644,SEND,159,1063,0,1
1780854231.433985,ACK_RCVD,159,0,0,1
1780854231.4347498,SEND,160,1063,0,1
1780854231.446084,ACK_RCVD,160,0,0,1
1780854231.4466329,SEND,161,1063,0,1
1780854231.458078,ACK_RCVD,161,0,0,1
1780854231.458679,SEND,162,1063,0,1
1780854231.4707782,ACK_RCVD,162,0,0,1
1780854231.4714181,SEND,163,1063,0,1
1780854231.4826891,ACK_RCVD,163,0,0,1
1780854231.4832761,SEND,164,1063,0,1
1780854231.494281,ACK_RCVD,164,0,0,1
1780854231.494817,SEND,165,1063,0,1
1780854231.506228,ACK_RCVD,165,0,0,1
1780854231.507054,SEND,166,1063,0,1
1780854231.519118,ACK_RCVD,166,0,0,1
1780854231.519679,SEND,167,1063,0,1
1780854231.531094,ACK_RCVD,167,0,0,1
1780854231.531689,SEND,168,1063,0,1
1780854231.5445912,ACK_RCVD,168,0,0,1
1780854231.545121,SEND,169,1063,0,1
1780854231.556167,ACK_RCVD,169,0,0,1
1780854231.5566888,SEND,170,1063,0,1
1780854231.568085,ACK_RCVD,170,0,0,1
1780854231.5687191,SEND,171,1063,0,1
1780854231.5800161,ACK_RCVD,171,0,0,1
1780854231.580579,SEND,172,1063,0,1
1780854231.59201,ACK_RCVD,172,0,0,1
1780854231.59257,SEND,173,1063,0,1
1780854231.604183,ACK_RCVD,173,0,0,1
1780854231.60478,SEND,174,1063,0,1
1780854231.616429,ACK_RCVD,174,0,0,1
1780854231.617014,SEND,175,1063,0,1
1780854231.628444,ACK_RCVD,175,0,0,1
1780854231.629044,SEND,176,1063,0,1
1780854231.6409879,ACK_RCVD,176,0,0,1
1780854231.641571,SEND,177,1063,0,1
1780854231.654447,ACK_RCVD,177,0,0,1
1780854231.655136,SEND,178,1063,0,1
1780854231.667982,ACK_RCVD,178,0,0,1
1780854231.6684911,SEND,179,1063,0,1
1780854231.68081,ACK_RCVD,179,0,0,1
1780854231.681372,SEND,180,1063,0,1
1780854231.692821,ACK_RCVD,180,0,0,1
1780854231.693386,SEND,181,1063,0,1
1780854231.7052128,ACK_RCVD,181,0,0,1
1780854231.705795,SEND,182,1063,0,1
1780854231.717252,ACK_RCVD,182,0,0,1
1780854231.7178051,SEND,183,1063,0,1
1780854231.729308,ACK_RCVD,183,0,0,1
1780854231.729888,SEND,184,1063,0,1
1780854231.741295,ACK_RCVD,184,0,0,1
1780854231.741871,SEND,185,1063,0,1
1780854231.753546,ACK_RCVD,185,0,0,1
1780854231.754088,SEND,186,1063,0,1
1780854231.7655392,ACK_RCVD,186,0,0,1
1780854231.766131,SEND,187,1063,0,1
1780854231.778822,ACK_RCVD,187,0,0,1
1780854231.7794418,SEND,188,1063,0,1
1780854231.790833,ACK_RCVD,188,0,0,1
1780854231.791394,SEND,189,1063,0,1
1780854231.803282,ACK_RCVD,189,0,0,1
1780854231.803823,SEND,190,1063,0,1
1780854231.8151932,ACK_RCVD,190,0,0,1
1780854231.8157609,SEND,191,1063,0,1
1780854231.827175,ACK_RCVD,191,0,0,1
1780854231.8277519,SEND,192,1063,0,1
1780854231.8391821,ACK_RCVD,192,0,0,1
1780854231.839759,SEND,193,1063,0,1
1780854231.8511958,ACK_RCVD,193,0,0,1
1780854231.8517718,SEND,194,1063,0,1
1780854231.863229,ACK_RCVD,194,0,0,1
1780854231.8638139,SEND,195,1063,0,1
1780854231.875288,ACK_RCVD,195,0,0,1
1780854231.8758621,SEND,196,1063,0,1
1780854231.888596,ACK_RCVD,196,0,0,1
1780854231.8891761,SEND,197,1063,0,1
1780854231.900586,ACK_RCVD,197,0,0,1
1780854231.901168,SEND,198,1063,0,1
1780854231.912565,ACK_RCVD,198,0,0,1
1780854231.9131541,SEND,199,1063,0,1
1780854231.924603,ACK_RCVD,199,0,0,1
1780854231.925212,SEND,200,1063,0,1
1780854231.93788,ACK_RCVD,200,0,0,1
1780854231.938467,SEND,201,1063,0,1
1780854231.94987,ACK_RCVD,201,0,0,1
1780854231.950468,SEND,202,1063,0,1
1780854231.961879,ACK_RCVD,202,0,0,1
1780854231.9624588,SEND,203,1063,0,1
1780854231.973717,ACK_RCVD,203,0,0,1
1780854231.974287,SEND,204,1063,0,1
1780854231.985672,ACK_RCVD,204,0,0,1
1780854231.986252,SEND,205,1063,0,1
1780854231.997653,ACK_RCVD,205,0,0,1
1780854231.998225,SEND,206,1063,0,1
1780854232.010675,ACK_RCVD,206,0,0,1
1780854232.011227,SEND,207,1063,0,1
1780854232.0236008,ACK_RCVD,207,0,0,1
1780854232.02427,SEND,208,1063,0,1
1780854232.035697,ACK_RCVD,208,0,0,1
1780854232.036278,SEND,209,1063,0,1
1780854232.047746,ACK_RCVD,209,0,0,1
1780854232.048331,SEND,210,1063,0,1
1780854232.0597188,ACK_RCVD,210,0,0,1
1780854232.060318,SEND,211,1063,0,1
1780854232.071692,ACK_RCVD,211,0,0,1
1780854232.072277,SEND,212,1063,0,1
1780854232.083678,ACK_RCVD,212,0,0,1
1780854232.084264,SEND,213,1063,0,1
1780854232.095666,ACK_RCVD,213,0,0,1
1780854232.096245,SEND,214,1063,0,1
1780854232.108414,ACK_RCVD,214,0,0,1
1780854232.1089768,SEND,215,1063,0,1
1780854232.120383,ACK_RCVD,215,0,0,1
1780854232.120981,SEND,216,1063,0,1
1780854232.132374,ACK_RCVD,216,0,0,1
1780854232.132947,SEND,217,1063,0,1
1780854232.144471,ACK_RCVD,217,0,0,1
1780854232.145131,SEND,218,1063,0,1
1780854232.157826,ACK_RCVD,218,0,0,1
1780854232.158433,SEND,219,1063,0,1
1780854232.171904,ACK_RCVD,219,0,0,1
1780854232.1724842,SEND,220,1063,0,1
1780854232.183876,ACK_RCVD,220,0,0,1
1780854232.184478,SEND,221,1063,0,1
1780854232.1958778,ACK_RCVD,221,0,0,1
1780854232.196458,SEND,222,1063,0,1
1780854232.2078679,ACK_RCVD,222,0,0,1
1780854232.208488,SEND,223,1063,0,1
1780854232.219899,ACK_RCVD,223,0,0,1
1780854232.2204769,SEND,224,1063,0,1
1780854232.2318919,ACK_RCVD,224,0,0,1
1780854232.232469,SEND,225,1063,0,1
1780854232.243945,ACK_RCVD,225,0,0,1
1780854232.244523,SEND,226,1063,0,1
1780854232.25727,ACK_RCVD,226,0,0,1
1780854232.2578828,SEND,227,1063,0,1
1780854232.2705832,ACK_RCVD,227,0,0,1
1780854232.271182,SEND,228,1063,0,1
1780854232.282142,ACK_RCVD,228,0,0,1
1780854232.282708,SEND,229,1063,0,1
1780854232.2940109,ACK_RCVD,229,0,0,1
1780854232.294594,SEND,230,1063,0,1
1780854232.30622,ACK_RCVD,230,0,0,1
1780854232.3068092,SEND,231,1063,0,1
1780854232.318197,ACK_RCVD,231,0,0,1
1780854232.31878,SEND,232,1063,0,1
1780854232.330174,ACK_RCVD,232,0,0,1
1780854232.330771,SEND,233,1063,0,1
1780854232.342153,ACK_RCVD,233,0,0,1
1780854232.342753,SEND,234,1063,0,1
1780854232.354254,ACK_RCVD,234,0,0,1
1780854232.3551621,SEND,235,1063,0,1
1780854232.3676538,ACK_RCVD,235,0,0,1
1780854232.368236,SEND,236,1063,0,1
1780854232.379667,ACK_RCVD,236,0,0,1
1780854232.38026,SEND,237,1063,0,1
1780854232.391655,ACK_RCVD,237,0,0,1
1780854232.39226,SEND,238,1063,0,1
1780854232.4036229,ACK_RCVD,238,0,0,1
1780854232.404243,SEND,239,1063,0,1
1780854232.4156291,ACK_RCVD,239,0,0,1
1780854232.416215,SEND,240,1063,0,1
1780854232.427625,ACK_RCVD,240,0,0,1
1780854232.428229,SEND,241,1063,0,1
1780854232.439612,ACK_RCVD,241,0,0,1
1780854232.440216,SEND,242,1063,0,1
1780854232.4516108,ACK_RCVD,242,0,0,1
1780854232.452218,SEND,243,1063,0,1
1780854232.463593,ACK_RCVD,243,0,0,1
1780854232.464205,SEND,244,1063,0,1
1780854232.475591,ACK_RCVD,244,0,0,1
1780854232.476172,SEND,245,1063,0,1
1780854232.487574,ACK_RCVD,245,0,0,1
1780854232.488153,SEND,246,1063,0,1
1780854232.499392,ACK_RCVD,246,0,0,1
1780854232.500045,SEND,247,1063,0,1
1780854232.5114272,ACK_RCVD,247,0,0,1
1780854232.511952,SEND,248,1063,0,1
1780854232.52465,ACK_RCVD,248,0,0,1
1780854232.52526,SEND,249,1063,0,1
1780854232.536845,ACK_RCVD,249,0,0,1
1780854232.5374012,SEND,250,1063,0,1
1780854232.548764,ACK_RCVD,250,0,0,1
1780854232.5493162,SEND,251,1063,0,1
1780854232.560828,ACK_RCVD,251,0,0,1
1780854232.5614111,SEND,252,1063,0,1
1780854232.5741088,ACK_RCVD,252,0,0,1
1780854232.5746958,SEND,253,1063,0,1
1780854232.5863302,ACK_RCVD,253,0,0,1
1780854232.586924,SEND,254,1063,0,1
1780854232.597989,ACK_RCVD,254,0,0,1
1780854232.5985742,SEND,255,1063,0,1
1780854232.6112719,ACK_RCVD,255,0,0,1
1780854232.61186,SEND,256,1063,0,1
1780854232.6245792,ACK_RCVD,256,0,0,1
1780854232.625171,SEND,257,1063,0,1
1780854232.6366122,ACK_RCVD,257,0,0,1
1780854232.6371908,SEND,258,1063,0,1
1780854232.648621,ACK_RCVD,258,0,0,1
1780854232.649206,SEND,259,1063,0,1
1780854232.661961,ACK_RCVD,259,0,0,1
1780854232.662536,SEND,260,1063,0,1
1780854232.673991,ACK_RCVD,260,0,0,1
1780854232.674589,SEND,261,1063,0,1
1780854232.6859908,ACK_RCVD,261,0,0,1
1780854232.686589,SEND,262,1063,0,1
1780854232.699321,ACK_RCVD,262,0,0,1
1780854232.6999009,SEND,263,1063,0,1
1780854232.7127512,ACK_RCVD,263,0,0,1
1780854232.7132869,SEND,264,1063,0,1
1780854232.724756,ACK_RCVD,264,0,0,1
1780854232.7253492,SEND,265,1063,0,1
1780854232.7365701,ACK_RCVD,265,0,0,1
1780854232.737165,SEND,266,1063,0,1
1780854232.748558,ACK_RCVD,266,0,0,1
1780854232.749133,SEND,267,1063,0,1
1780854232.760548,ACK_RCVD,267,0,0,1
1780854232.761145,SEND,268,1063,0,1
1780854232.7725189,ACK_RCVD,268,0,0,1
1780854232.773103,SEND,269,1063,0,1
1780854232.7847521,ACK_RCVD,269,0,0,1
1780854232.785341,SEND,270,1063,0,1
1780854232.796729,ACK_RCVD,270,0,0,1
1780854232.7973142,SEND,271,1063,0,1
1780854232.809982,ACK_RCVD,271,0,0,1
1780854232.8105578,SEND,272,1063,0,1
1780854232.821981,ACK_RCVD,272,0,0,1
1780854232.822567,SEND,273,1063,0,1
1780854232.834225,ACK_RCVD,273,0,0,1
1780854232.8348029,SEND,274,1063,0,1
1780854232.847539,ACK_RCVD,274,0,0,1
1780854232.848128,SEND,275,1063,0,1
1780854232.85952,ACK_RCVD,275,0,0,1
1780854232.860097,SEND,276,1063,0,1
1780854232.8715122,ACK_RCVD,276,0,0,1
1780854232.872088,SEND,277,1063,0,1
1780854232.883766,ACK_RCVD,277,0,0,1
1780854232.884352,SEND,278,1063,0,1
1780854232.8957381,ACK_RCVD,278,0,0,1
1780854232.896332,SEND,279,1063,0,1
1780854232.9077709,ACK_RCVD,279,0,0,1
1780854232.908376,SEND,280,1063,0,1
1780854232.9203,ACK_RCVD,280,0,0,1
1780854232.920882,SEND,281,1063,0,1
1780854232.93213,ACK_RCVD,281,0,0,1
1780854232.932714,SEND,282,1063,0,1
1780854232.944126,ACK_RCVD,282,0,0,1
1780854232.9447172,SEND,283,1063,0,1
1780854232.956146,ACK_RCVD,283,0,0,1
1780854232.9567292,SEND,284,1063,0,1
1780854232.969453,ACK_RCVD,284,0,0,1
1780854232.9700348,SEND,285,1063,0,1
1780854232.9814458,ACK_RCVD,285,0,0,1
1780854232.982029,SEND,286,1063,0,1
1780854232.993495,ACK_RCVD,286,0,0,1
1780854232.994148,SEND,287,1063,0,1
1780854233.0055192,ACK_RCVD,287,0,0,1
1780854233.006124,SEND,288,1063,0,1
1780854233.018875,ACK_RCVD,288,0,0,1
1780854233.019434,SEND,289,1063,0,1
1780854233.030828,ACK_RCVD,289,0,0,1
1780854233.031379,SEND,290,1063,0,1
1780854233.044055,ACK_RCVD,290,0,0,1
1780854233.044628,SEND,291,1063,0,1
1780854233.05734,ACK_RCVD,291,0,0,1
1780854233.057927,SEND,292,1063,0,1
1780854233.069379,ACK_RCVD,292,0,0,1
1780854233.069945,SEND,293,1063,0,1
1780854233.0813608,ACK_RCVD,293,0,0,1
1780854233.081964,SEND,294,1063,0,1
1780854233.0933352,ACK_RCVD,294,0,0,1
1780854233.0939121,SEND,295,1063,0,1
1780854233.1055622,ACK_RCVD,295,0,0,1
1780854233.1061509,SEND,296,1063,0,1
1780854233.117573,ACK_RCVD,296,0,0,1
1780854233.1181529,SEND,297,1063,0,1
1780854233.129597,ACK_RCVD,297,0,0,1
1780854233.130191,SEND,298,1063,0,1
1780854233.141516,ACK_RCVD,298,0,0,1
1780854233.142115,SEND,299,1063,0,1
